Date,y_true,y_pred,position,turnover,strategy_return,buy_hold_return,strategy_equity,buy_hold_equity
2018-04-04,-0.008450430615812965,2.786894681630278e-06,1,1.0,-0.009450430615812966,-0.008450430615812965,0.9734944124850146,0.9842836022369351
2018-04-03,0.010971428571428632,0.000547588021216721,1,0.0,0.010971428571428632,0.010971428571428632,0.9841750368962788,0.9950825994729061
2018-04-02,-0.017279803623913903,0.0006755425487996805,1,0.0,-0.017279803623913903,-0.017279803623913903,0.967168685527153,0.9778877675644405
2018-03-29,0.0030237297048576472,0.001141931687353723,1,0.0,0.0030237297048576472,0.0030237297048576472,0.9700931422111896,0.9808446358552421
2018-03-28,0.006520741857264589,0.0014688345750395269,1,0.0,0.006520741857264589,0.006520741857264589,0.9764188691690514,0.9872404705277368
2018-03-27,0.005599505160009066,0.0008500709262904294,1,0.0,0.005599505160009066,0.005599505160009066,0.9818863316652937,0.9927685286366266
2018-03-26,0.00038848781119482645,0.0005256758185344362,1,0.0,0.00038848781119482645,0.00038848781119482645,0.9822677825371244,0.9931542071093398
2018-03-23,-0.012782757839552072,0.0012358307482714034,1,0.0,-0.012782757839552072,-0.012782757839552072,0.9697116913393585,0.9804589573825288
2018-03-22,-0.0013767783386874344,0.0010258751998374997,1,0.0,-0.0013767783386874344,-0.0013767783386874344,0.9683766132879505,0.9791090827280324
2018-03-21,-0.005908613445378186,0.0008166554019289254,1,0.0,-0.005908613445378186,-0.005908613445378186,0.9626548502104876,0.9733239056373337
2018-03-20,0.004887069079381856,0.00028490182786543826,1,0.0,0.004887069079381856,0.004887069079381856,0.9673594109630682,0.9780806068007971
2018-03-19,-0.005947686645636163,0.00018397454958334926,1,0.0,-0.005947686645636163,-0.005947686645636163,0.9616058603129527,0.9722632898373723
2018-03-16,0.002082575782618834,-7.143993511671796e-05,0,1.0,-0.001,0.002082575782618834,0.9606442544526398,0.974288101819117
2018-03-15,0.003265817773965729,-0.00023600767982606512,0,0.0,0.0,0.003265817773965729,0.9606442544526398,0.9774699492190012
2018-03-14,-0.0008548975766942135,-0.00012733124808238065,0,0.0,-0.0,-0.0008548975766942135,0.9606442544526398,0.9766343125281225
2018-03-13,-0.0015467140553526715,0.00012273026704136443,1,1.0,-0.0025467140553526715,-0.0015467140553526715,0.9581977682276315,0.9751237385099956
2018-03-12,0.0022412656558998822,-6.726056048923443e-05,0,1.0,-0.001,0.0022412656558998822,0.9572395704594039,0.9773092498553707
2018-03-09,0.0009208103130755596,0.00020804664991900222,1,1.0,-7.918968692444042e-05,0.0009208103130755596,0.9571637669575075,0.9782091662917016
2018-03-08,0.0008213957156000262,0.00010651395883179947,1,0.0,0.0008213957156000262,0.0008213957156000262,0.957949977174814,0.9790126631098544
2018-03-07,0.003512688355602256,0.00014957219668158654,1,0.0,0.003512688355602256,0.003512688355602256,0.9613149569048854,0.9824516294915475
2018-03-06,-0.004547238942685161,-0.00014950526527696822,0,1.0,-0.001,-0.004547238942685161,0.9603536419479806,0.977984187182619
2018-03-05,0.001445989023628691,-0.0010684568159650357,0,0.0,0.0,0.001445989023628691,0.9603536419479806,0.9793983415825676
2018-03-02,-0.009582253142125796,-0.0006940266782259393,0,0.0,-0.0,-0.009582253142125796,0.9603536419479806,0.9700134987465452
2018-03-01,0.008018289652430344,-0.00030738496566472436,0,0.0,0.0,0.008018289652430344,0.9603536419479806,0.9777913479462623
2018-02-28,-0.003845774578443928,-0.00016943876549431296,0,0.0,-0.0,-0.003845774578443928,0.9603536419479806,0.9740309828373082
2018-02-27,0.006995314459183,0.00015549064412130782,1,1.0,0.005995314459183,0.006995314459183,0.9661112640234805,0.9808446358552422
2018-02-26,-0.000851956222557182,-0.00029734220722416743,0,1.0,-0.001,-0.000851956222557182,0.965145152759457,0.9800089991643635
2018-02-23,0.0023612750885477762,-0.0003296570087512069,0,0.0,0.0,0.0023612750885477762,0.965145152759457,0.9823230700006429
2018-02-22,-0.003435414212799359,-0.00017628494902352868,0,0.0,-0.0,-0.003435414212799359,0.965145152759457,0.978948383364402
2018-02-21,0.0021340162185232714,-1.7057229832058776e-05,0,0.0,0.0,0.0021340162185232714,0.965145152759457,0.9810374750915988
2018-02-20,0.006257371248853394,-4.554666221477828e-05,0,0.0,0.0,0.006257371248853394,0.965145152759457,0.9871761907822847
2018-02-19,0.002279016767051889,-0.0007692229094139226,0,0.0,0.0,0.002279016767051889,0.965145152759457,0.9894259818731119
2018-02-16,-0.007666071138541453,-0.00048046577147221707,0,0.0,-0.0,-0.007666071138541453,0.965145152759457,0.9818409719097514
2018-02-15,0.0018331205604111833,-0.00011931071306155519,0,0.0,0.0,0.0018331205604111833,0.965145152759457,0.9836408047824132
2018-02-14,-0.013396503839241958,0.0006439939272261143,1,1.0,-0.014396503839241959,-0.013396503839241958,0.9512504368623297,0.9704634569647106
2018-02-13,-0.0020533200861069245,0.00026632418918753724,1,0.0,-0.0020533200861069245,-0.0020533200861069245,0.9492972152334023,0.9684707848556922
2018-02-12,-0.00444695184681243,0.00042718712720838173,1,0.0,-0.00444695184681243,-0.00444695184681243,0.9450757362289461,0.9641640419103943
2018-02-09,0.0034667822260741055,0.0005251071539175648,1,0.0,0.0034667822260741055,0.0034667822260741055,0.9483521079935986,0.967506588673909
2018-02-08,-0.004218848619738869,0.0005970856421925238,1,0.0,-0.004218848619738869,-0.004218848619738869,0.9443511540117634,0.9634248248376939
2018-02-07,0.0068721643981852765,0.0005251594423995119,1,0.0,0.0068721643981852765,0.0068721643981852765,0.9508408903917482,0.9700456386192714
2018-02-06,0.003445762374925554,0.0006065314104091463,1,0.0,0.003445762374925554,0.003445762374925554,0.9541172621564008,0.9733881853827863
2018-02-05,0.003731096876444573,-0.0003706815824522994,0,1.0,-0.001,0.003731096876444573,0.9531631448942444,0.977019991000836
2018-02-02,0.0037172275403796196,-4.010540901243538e-05,0,0.0,0.0,0.0037172275403796196,0.9531631448942444,0.9806517966188858
2018-02-01,-0.014682747771368687,0.00010576140889820285,1,1.0,-0.015682747771368688,-0.014682747771368687,0.9382149277079034,0.9662531336375911
2018-01-31,-0.00039914848323574503,0.0007080011087380149,1,0.0,-0.00039914848323574503,-0.00039914848323574503,0.9378404406425597,0.9658674551648779
2018-01-30,0.0007320644216690653,0.000779972712045952,1,0.0,0.0007320644216690653,0.0007320644216690653,0.9385270002623566,0.9665745323648521
2018-01-29,0.009742634834075892,0.0008903416575202529,1,0.0,0.009742634834075892,0.009742634834075892,0.9476707261078333,0.9759915150736006
2018-01-25,-0.004050449501103226,0.0005780910740454809,1,0.0,-0.004050449501103226,-0.004050449501103226,0.9438322336880597,0.9720383107282897
2018-01-24,-0.012167702684830028,0.0006913179146194083,1,0.0,-0.012167702684830028,-0.012167702684830028,0.9323479636841844,0.9602108375650835
2018-01-23,-0.0023430178069353547,0.000435714714710652,1,0.0,-0.0023430178069353547,-0.0023430178069353547,0.9301634558030124,0.9579610464742562
2018-01-22,-0.0021136683889150243,0.00011863595118414595,1,0.0,-0.0021136683889150243,-0.0021136683889150243,0.9281973987099577,0.9559362344925115
2018-01-19,-0.00332851427226577,-7.549720647688322e-05,0,1.0,-0.001,-0.00332851427226577,0.9272692013112477,0.9527543870926272
2018-01-18,0.003946835784644387,2.4788888323462946e-05,1,1.0,0.002946835784644387,0.003946835784644387,0.9300017113756703,0.9565147522015812
2018-01-17,0.002318470481502688,-0.00010143471723915443,0,1.0,-0.001,0.002318470481502688,0.9290717096642946,0.9587324034196825
2018-01-16,-0.002246061012403655,2.371512186833888e-06,1,1.0,-0.003246061012403655,-0.002246061012403655,0.9260558862098262,0.9565790319470334
2018-01-15,-0.007055740348755113,-0.00012753250093753242,0,1.0,-0.001,-0.007055740348755113,0.9251298303236163,0.9498296586745516
2018-01-12,-0.005041789327648649,0.00016768043964296257,1,1.0,-0.006041789327648649,-0.005041789327648649,0.9195403907880777,0.9450408176383621
2018-01-11,-0.0020745476805876795,-6.395383241146468e-06,0,1.0,-0.001,-0.0020745476805876795,0.9186208503972896,0.9430802854020698
2018-01-10,-0.00579354530893228,0.0006010648227018339,1,1.0,-0.00679354530893228,-0.00579354530893228,0.9123801580283857,0.9376165070386321
2018-01-09,0.003324992287389028,0.00015983996594767617,1,0.0,0.003324992287389028,0.003324992287389028,0.9154138150169968,0.9407340746930641
2018-01-08,0.006662111376836366,0.00021953965135461037,1,0.0,0.006662111376836366,0.006662111376836366,0.9215124038085347,0.9470013498746545
2018-01-05,0.00023756999830304437,-0.0005143066110976213,0,1.0,-0.001,0.00023756999830304437,0.9205908914047262,0.9472263289837372
2018-01-04,0.0003053745928338625,-0.0002758274808970663,0,0.0,0.0,0.0003053745928338625,0.9205908914047262,0.947515587838272
2018-01-03,-0.003018893524643018,-7.499793649400587e-05,0,0.0,-0.0,-0.003018893524643018,0.9205908914047262,0.9446551391656488
2018-01-02,-0.002313554708764265,0.00029948750835893934,1,1.0,-0.003313554708764265,-0.002313554708764265,0.9175404631216666,0.9424696278202738
2018-01-01,0.0016368844632383972,0.0006556078510392607,1,0.0,0.0016368844632383972,0.0016368844632383972,0.9190423708501431,0.9440123417111268
2017-12-29,-0.006843252076807804,0.0009376265329344591,1,0.0,-0.006843252076807804,-0.006843252076807804,0.9127531322371485,0.9375522272931799
2017-12-28,-0.0027081690720235363,0.0010006780353805055,1,0.0,-0.0027081690720235363,-0.0027081690720235363,0.9102812424340312,0.9350131773478177
2017-12-27,-0.005774783445620768,0.00041800538598932985,1,0.0,-0.005774783445620768,-0.005774783445620768,0.905024565384364,0.9296136787298322
2017-12-26,-0.0057737519015350625,0.00020499229412693394,1,0.0,-0.0057737519015350625,-0.0057737519015350625,0.8997991780790401,0.9242463199845729
2017-12-22,-0.005598636853635597,0.00010627155308668909,1,0.0,-0.005598636853635597,-0.005598636853635597,0.8947615292397757,0.9190718004756702
2017-12-21,0.0007343684431388997,-0.00012333508730940843,0,1.0,-0.001,0.0007343684431388997,0.893866767710536,0.9197467378029184
2017-12-20,-0.002166544361743017,-6.752482834990539e-05,0,0.0,-0.0,-0.002166544361743017,0.893866767710536,0.9177540656939
2017-12-19,0.003782174750481593,-2.4556870686419027e-05,0,0.0,0.0,0.003782174750481593,0.893866767710536,0.9212251719483192
2017-12-18,-0.007745176708648827,-0.00020194533176978897,0,0.0,-0.0,-0.007745176708648827,0.893866767710536,0.9140901202031241
2017-12-15,0.0020744699553461032,-0.00029711878161384035,0,0.0,0.0,0.0020744699553461032,0.893866767710536,0.9159863726939642
2017-12-14,-0.004315789473684162,-0.00013385315854251394,0,0.0,-0.0,-0.004315789473684162,0.893866767710536,0.9120331683486534
2017-12-13,-0.0020791486062656794,-0.00010530907903048316,0,0.0,-0.0,-0.0020791486062656794,0.893866767710536,0.9101369158578133
2017-12-12,0.003919768345222119,0.0002472515565324889,1,1.0,0.002919768345222119,0.003919768345222119,0.8964766516037433,0.9137044417304109
2017-12-11,0.005592880509339038,0.0001496133534677653,1,0.0,0.005592880509339038,0.005592880509339038,0.9014905383955755,0.9188146814938614
2017-12-08,0.0028683363649084637,0.00025973157168481323,1,0.0,0.0028683363649084637,0.0028683363649084637,0.9040763164894764,0.921450151057402
2017-12-07,0.01053365887687474,7.279539023114824e-05,1,0.0,0.01053365887687474,0.01053365887687474,0.9135995480060379,0.9311563926206854
2017-12-06,-0.0027267706751346044,-0.000476806063584443,0,1.0,-0.001,-0.0027267706751346044,0.9126859484580319,0.9286173426753231
2017-12-05,0.005745336240611909,-0.000785676712339976,0,0.0,0.0,0.005745336240611909,0.9126859484580319,0.9339525615478564
2017-12-04,0.005437213944044839,-0.0006766566794499003,0,0.0,0.0,0.005437213944044839,0.9126859484580319,0.9390306614385808
2017-12-01,-0.007700995995482129,-0.0007152375605485976,0,0.0,-0.0,-0.007700995995482129,0.9126859484580319,0.9317991900752074
2017-11-30,0.007691777041942682,-0.00039198233512130476,0,0.0,0.0,0.007691777041942682,0.9126859484580319,0.9389663816931286
2017-11-29,0.00568201266472701,-0.0006839792377251602,0,0.0,0.0,0.00568201266472701,0.9126859484580319,0.9443016005656619
2017-11-28,0.0026888124978727834,-0.0007428801658843406,0,0.0,0.0,0.0026888124978727834,0.9126859484580319,0.9468406505110242
2017-11-27,-0.0028852681602172803,-0.0005186503804098085,0,0.0,-0.0,-0.0028852681602172803,0.9126859484580319,0.9441087613293053
2017-11-24,0.0015319148936170368,-0.0004927960869191388,0,0.0,0.0,0.0015319148936170368,0.9126859484580319,0.94555505560198
2017-11-23,0.0028552005438478023,-0.00023498569751303523,0,0.0,0.0,0.0028552005438478023,0.9126859484580319,0.9482548049109729
2017-11-22,-0.005761930585683306,-6.502703485153881e-05,0,0.0,-0.0,-0.005761930585683306,0.9126859484580319,0.9427910265475352
2017-11-21,0.0001704506715756171,3.973617023699666e-05,1,1.0,-0.0008295493284243829,0.0001704506715756171,0.9119288304424261,0.9429517259111657
2017-11-20,0.010872899553495241,0.00036066046523005116,1,0.0,0.010872899553495241,0.010872899553495241,0.9218441410157631,0.9532043453107928
2017-11-17,-0.00563085845303124,0.00016374918551848375,1,0.0,-0.00563085845303124,-0.00563085845303124,0.9166533671419471,0.9478369865655334
2017-11-16,0.0012546200535756835,0.00050211727355641,1,0.0,0.0012546200535756835,0.0012546200535756835,0.9178034188385411,0.9490261618563992
2017-11-15,0.0031156868057438114,0.0007366269861102982,1,0.0,0.0031156868057438114,0.0031156868057438114,0.9206630068408829,0.9519830301472009
2017-11-14,-3.376097231599928e-05,0.0006305858670200004,1,0.0,-3.376097231599928e-05,-3.376097231599928e-05,0.9206319243625966,0.9519508902744748
2017-11-13,-0.0037475944495087843,0.0002976772605440981,1,0.0,-0.0037475944495087843,-0.0037475944495087843,0.9171817692728147,0.9483833644018772
2017-11-10,0.005490036600243942,0.0005232763330092153,1,0.0,0.005490036600243942,0.005490036600243942,0.922217130755199,0.953590023783506
2017-11-09,-0.003640040444893855,0.00022571177461148083,1,0.0,-0.003640040444893855,-0.003640040444893855,0.918860223100276,0.9501189175290867
2017-11-08,-0.003551857113862411,0.00017457245623621331,1,0.0,-0.003551857113862411,-0.003551857113862411,0.9155965628802121,0.9467442308928458
2017-11-07,-0.003191092100349624,7.842944337915422e-05,1,0.0,-0.003191092100349624,-0.003191092100349624,0.9126748099212978,0.943723082856592
2017-11-06,-0.005857712086639655,-9.266257076638411e-05,0,1.0,-0.001,-0.005857712086639655,0.9117621351113765,0.9381950247477021
2017-11-03,0.0017471138364564265,-0.0008061454705325204,0,0.0,0.0,0.0017471138364564265,0.9117621351113765,0.9398341582567334
2017-11-02,-0.004172081252992288,-0.0004070191716242181,0,0.0,-0.0,-0.004172081252992288,0.9117621351113765,0.9359130937841488
2017-11-01,-0.0027472527472527375,-0.00010171495783749956,0,0.0,-0.0,-0.0027472527472527375,0.9117621351113765,0.9333419039660604
2017-10-31,0.010640495867768607,5.548465453516886e-05,1,1.0,0.009640495867768606,0.010640495867768607,0.9205519742073057,0.9432731246384266
2017-10-30,-0.002623598759753265,-0.0002655082877989854,0,1.0,-0.001,-0.002623598759753265,0.9196314222330985,0.9407983544385167
2017-10-27,-0.0012298442197321569,-0.00011060281672263181,0,0.0,-0.0,-0.0012298442197321569,0.9196314222330985,0.939641319020377
2017-10-26,0.004309755096456369,3.3731404665100426e-05,1,1.0,0.003309755096456369,0.004309755096456369,0.9226751770196959,0.943690942983866
2017-10-25,0.0046318370683196,-2.294660550954293e-05,0,1.0,-0.001,0.0046318370683196,0.9217525018426762,0.9480619656746162
2017-10-24,3.390060343066992e-05,-0.00035922159945541224,0,0.0,0.0,3.390060343066992e-05,0.9217525018426762,0.9480941055473422
2017-10-23,0.0014237770771889924,-0.00014270416470650409,0,0.0,0.0,0.0014237770771889924,0.9217525018426762,0.9494439802018385
2017-10-20,0.003825192105886721,-0.0005660790464333074,0,0.0,0.0,0.003825192105886721,0.9217525018426762,0.9530757858198883
2017-10-19,-0.003979227085721959,-0.0006999456341675037,0,0.0,-0.0,-0.003979227085721959,0.9217525018426762,0.949283280838208
2017-10-18,0.0009818526543878825,-0.0003801322282177694,0,0.0,0.0,0.0009818526543878825,0.9217525018426762,0.950215337147265
2017-10-17,0.008219178082191858,0.0001618688029672733,1,1.0,0.007219178082191858,0.008219178082191858,0.9284067973011845,0.9580253262197084
2017-10-16,-0.00026838432635534204,-0.0003267359446069932,0,1.0,-0.001,-0.00026838432635534204,0.9274783905038833,0.9577682072378996
2017-10-13,-0.001476510067114134,-0.00017743295797490073,0,0.0,-0.0,-0.001476510067114134,0.9274783905038833,0.9563540528379509
2017-10-12,-0.0032598467535959186,1.446684096916527e-05,1,1.0,-0.004259846753595919,-0.0032598467535959186,0.923527474693065,0.9532364851835189
2017-10-11,0.003675107050136628,0.0002565786344345296,1,0.0,0.003675107050136628,0.003675107050136628,0.9269215370263043,0.9567397313106643
2017-10-10,-0.0032921257726417075,0.000277878840793935,1,0.0,-0.0032921257726417075,-0.0032921257726417075,0.9238699947450434,0.9535900237835061
2017-10-09,-0.005392652510953777,0.0004018603803795807,1,0.0,-0.005392652510953777,-0.005392652510953777,0.9188878848980867,0.9484476441473295
2017-10-06,-0.0033209081667231466,0.0009643654035438442,1,0.0,-0.0033209081667231466,-0.0033209081667231466,0.9158363426168257,0.9452979366201714
2017-10-05,-0.0027539779681762244,0.00012902498599811144,1,0.0,-0.0027539779681762244,-0.0027539779681762244,0.9133141495068039,0.9426946069293569
2017-10-04,0.0023524598547610687,0.0002922949652775404,1,0.0,0.0023524598547610687,0.0023524598547610687,0.9154626843783039,0.9449122581474579
2017-10-03,0.005068027210884285,0.00043048290490176576,1,0.0,0.005068027210884285,0.005068027210884285,0.9201022741732824,0.9497010991836474
2017-09-29,0.0025381569596263365,0.000635584820225011,1,0.0,0.0025381569596263365,0.0025381569596263365,0.9224376381640433,0.9521115896381052
2017-09-28,0.0016540642722118193,0.000650802970119567,1,0.0,0.0016540642722118193,0.0016540642722118193,0.9239634093046739,0.9536864434016844
2017-09-27,0.007144542176389379,0.0008361667320848868,1,0.0,0.007144542176389379,0.007144542176389379,0.9305647048518917,0.9605000964196185
2017-09-26,0.006023088505939356,0.0008099160243678471,1,0.0,0.006023088505939356,0.006023088505939356,0.9361695784297179,0.9662852735103172
2017-09-25,-0.015200399135207099,0.0009162751300718138,1,0.0,-0.015200399135207099,-0.015200399135207099,0.9219394271793476,0.9515973516744877
2017-09-22,-0.0008105917319642941,0.0009432039939499502,1,0.0,-0.0008105917319642941,-0.0008105917319642941,0.9211921107023041,0.9508259947290613
2017-09-21,0.0066252028123310325,0.001156244048583735,1,0.0,0.0066252028123310325,0.0066252028123310325,0.9272951952648262,0.9571254097833777
2017-09-20,-0.005104096709200756,0.00022045815278042002,1,0.0,-0.005104096709200756,-0.005104096709200756,0.9225621909102173,0.9522401491290099
2017-09-19,-0.002261374375590708,0.00010037465747086104,1,0.0,-0.002261374375590708,-0.002261374375590708,0.9204759324118041,0.9500867776563608
2017-09-18,0.010419133317546736,0.0005984445961508267,1,0.0,0.010419133317546736,0.010419133317546736,0.9300664938671959,0.9599858584560008
2017-09-15,0.005055408617630208,0.0002468327039333966,1,0.0,0.005055408617630208,0.005055408617630208,0.9347683600352612,0.9648389792376424
2017-09-14,-0.004130579613590979,0.00012130388383763124,1,0.0,-0.004130579613590979,-0.004130579613590979,0.9309072249038697,0.9608536350196054
2017-09-13,0.0019066095798769833,3.7370421141283416e-06,1,0.0,0.0019066095798769833,0.0019066095798769833,0.932682101536848,0.9626856077649935
2017-09-12,-0.00036724201248627963,-0.00015347571498715816,0,1.0,-0.001,-0.00036724201248627963,0.9317494194353112,0.9623320691650062
2017-09-11,0.010987909959254472,6.247172295440785e-05,1,1.0,0.00998790995925447,0.010987909959254472,0.9410556487412186,0.9729060872918944
2017-09-08,0.0005285586865315661,-0.0003665997711103496,0,1.0,-0.001,0.0005285586865315661,0.9401145930924774,0.973420325255512
2017-09-07,-0.006570475781688567,-0.00018242591291509243,0,0.0,-0.0,-0.006570475781688567,0.9401145930924774,0.9670244905830173
2017-09-06,0.004586546131348124,-0.0005010419186874324,0,0.0,0.0,0.004586546131348124,0.9401145930924774,0.9714597930192197
2017-09-05,-0.0017203731886454854,-0.0019527964909550714,0,0.0,-0.0,-0.0017203731886454854,0.9401145930924774,0.9697885196374624
2017-09-04,-0.012792470338702233,-0.0009522452410421489,0,0.0,-0.0,-0.012792470338702233,0.9401145930924774,0.9573825287651861
2017-09-01,-0.0010742580905062082,-0.0003122037054855819,0,0.0,-0.0,-0.0010742580905062082,0.9401145930924774,0.9563540528379508
2017-08-31,-0.007259040193574373,0.00020706889281388134,1,1.0,-0.008259040193574374,-0.007259040193574373,0.9323501488815608,0.9494118403291124
2017-08-30,0.00162491536899112,0.0001631644824212821,1,0.0,0.00162491536899112,0.00162491536899112,0.9338651389677596,0.9509545542199653
2017-08-29,-0.0055089901311342615,0.000446237590241403,1,0.0,-0.0055089901311342615,-0.0055089901311342615,0.9287204851333759,0.9457157549656103
2017-08-28,-0.011520815632965142,0.00022573728225848758,1,0.0,-0.011520815632965142,-0.011520815632965142,0.9180208676495963,0.9348203381114611
2017-08-25,-0.0022347521144192584,-0.0004014388533810486,0,1.0,-0.001,-0.0022347521144192584,0.9171028467819468,0.9327312463842644
2017-08-24,0.002377588642707096,-0.0004818453641158467,0,0.0,0.0,0.002377588642707096,0.9171028467819468,0.9349488976023657
2017-08-23,-0.0009969061533172674,-0.0005515208132036778,0,0.0,-0.0,-0.0009969061533172674,0.9171028467819468,0.9340168412933086
2017-08-22,0.0056088916417191825,-0.0003763915515188586,0,0.0,0.0,0.0056088916417191825,0.9171028467819468,0.9392556405476636
2017-08-21,-0.003935121817684073,-0.0004993530070792843,0,0.0,-0.0,-0.003935121817684073,0.9171028467819468,0.9355595551841617
2017-08-18,-0.0005496581813184687,0.0004904809219955144,1,1.0,-0.0015496581813184687,-0.0005496581813184687,0.9156816508523207,0.9350453172205441
2017-08-17,-0.007390093837005507,0.0003897573973209983,1,0.0,-0.007390093837005507,-0.007390093837005507,0.908914677527698,0.9281352445844316
2017-08-16,0.00567906364706694,0.00043688404173273035,1,0.0,0.00567906364706694,0.00567906364706694,0.9140764618311311,0.9334061837115126
2017-08-14,0.003994215274430113,0.0001614456308035011,1,0.0,0.003994215274430113,0.003994215274430113,0.917727479996974,0.9371344089477407
2017-08-11,-0.000960285341930156,0.0006265884799616424,1,0.0,-0.000960285341930156,-0.000960285341930156,0.9168461997500464,0.9362344925114098
2017-08-10,-0.011328527291452062,0.0007157903436546299,1,0.0,-0.011328527291452062,-0.011328527291452062,0.9064596825541139,0.9256283345117955
2017-08-09,-0.015381944444444406,0.0006191318149323614,1,0.0,-0.015381944444444406,-0.015381944444444406,0.8925165700759378,0.9113903708941314
2017-08-08,0.002186408999541589,-0.00025966308733081124,0,1.0,-0.001,0.002186408999541589,0.8916240535058618,0.9133830430031499
2017-08-07,-0.0016186354199655417,-0.0007150933728624371,0,0.0,-0.0,-0.0016186354199655417,0.8916240535058618,0.911904608857749
